ndc11,hcpcs_code,hcpcs_description,drug_name,manufacturer,hcpcs_dosage,pkg_size,pkg_qty,bill_units_per_item,bill_units_per_pkg,has_multiple_hcpcs,all_hcpcs_codes
36000031002,J2312,"Inj naloxone hcl nos, 0.01mg",Naloxone HCl,Baxter Healthcare Corporation,0.01 MG,10.0,1,400.0,400.0,False,
36000032010,J1920,"Inj, labetalol hcl, 5mg",Labetalol HCl,Baxter Healthcare Corporation,5 MG,4.0,10,4.0,40.0,False,
36000032202,J1920,"Inj, labetalol hcl, 5mg",Labetalol HCl,Baxter Healthcare Corporation,5 MG,20.0,1,20.0,20.0,False,
36000032402,J1920,"Inj, labetalol hcl, 5mg",Labetalol HCl,Baxter Healthcare Corporation,5 MG,40.0,1,40.0,40.0,False,
36000032602,J2469,Palonosetron hcl,Palonosetron,Baxter Healthcare Corporation,25 MCG,5.0,1,10.0,10.0,False,
36000035240,J1953,Levetiracetam injection,Levetiracetam,Baxter Healthcare Corporation,10 MG,100.0,24,50.0,1200.0,False,
36000035440,J1953,Levetiracetam injection,Levetiracetam,Baxter Healthcare Corporation,10 MG,100.0,24,150.0,3600.0,False,
36000035640,J1953,Levetiracetam injection,Levetiracetam,Baxter Healthcare Corporation,10 MG,100.0,24,100.0,2400.0,False,
36000036401,J2785,Regadenoson injection,Regadenoson,Baxter Healthcare Corporation,0.1 MG,5.0,1,4.0,4.0,False,
39822019001,J1120,Acetazolamid sodium injectio,Acetazolamide Sodium,"XGen Pharmaceuticals DJB, Inc.",500 MG,1.0,1,1.0,1.0,False,
39822025001,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,"XGen Pharmaceuticals DJB, Inc.",5 MG,1.0,1,100.0,100.0,False,
39822025501,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,"XGen Pharmaceuticals DJB, Inc.",5 MG,1.0,1,200.0,200.0,False,
39822026001,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,"XGen Pharmaceuticals DJB, Inc.",5 MG,1.0,1,400.0,400.0,False,
39822035002,J2010,Lincomycin injection,Lincocin,"XGen Pharmaceuticals DJB, Inc.",300 MG,2.0,10,2.0,20.0,False,
39822035306,J2010,Lincomycin injection,Lincocin,"XGen Pharmaceuticals DJB, Inc.",300 MG,10.0,10,10.0,100.0,False,
39822041201,J3260,Tobramycin sulfate injection,Tobramycin Sulfate,"XGen Pharmaceuticals DJB, Inc.",80 MG,1.0,1,15.0,15.0,False,
39822041206,J3260,Tobramycin sulfate injection,Tobramycin Sulfate,"XGen Pharmaceuticals DJB, Inc.",80 MG,1.0,6,15.0,90.0,False,
39822065001,J9261,Nelarabine injection,Nelarabine,"XGen Pharmaceuticals DJB, Inc.",50 MG,50.0,1,5.0,5.0,False,
39822065006,J9261,Nelarabine injection,Nelarabine,"XGen Pharmaceuticals DJB, Inc.",50 MG,50.0,6,5.0,30.0,False,
39822070602,J3000,Streptomycin injection,Streptomycin Sulfate,"XGen Pharmaceuticals DJB, Inc.",1 GM,1.0,10,1.0,10.0,False,
39822105505,J0285,Amphotericin b,Amphotericin B,"XGen Pharmaceuticals DJB, Inc.",50 MG,1.0,1,1.0,1.0,False,
39822110001,J1808,"Inj, folic acid, 0.1 mg",Folic Acid,"XGen Pharmaceuticals DJB, Inc.",0.1 MG,10.0,1,500.0,500.0,False,
39822200001,J0735,Clonidine hydrochloride,Clonidine Hydrochloride Injection,"XGen Pharmaceuticals DJB, Inc.",1 MG,10.0,1,1.0,1.0,False,
39822210002,J9120,Dactinomycin injection,Dactinomycin,"XGen Pharmaceuticals DJB, Inc.",0.5 MG,1.0,1,1.0,1.0,False,
39822303002,J2545,Pentamidine non-comp unit,Pentamidine Isethionate,"XGen Pharmaceuticals DJB, Inc.",300 MG,1.0,1,1.0,1.0,False,
39822450002,J1301,"Injection, edaravone, 1 mg",Edaravone,"XGen Pharmaceuticals DJB, Inc.",1 MG,100.0,1,30.0,30.0,False,
39822552503,J2550,Promethazine hcl injection,Promethazine HCl,"XGen Pharmaceuticals DJB, Inc.",50 MG,1.0,25,0.5,13.0,False,
39822555006,J2550,Promethazine hcl injection,Promethazine HCl,"XGen Pharmaceuticals DJB, Inc.",50 MG,1.0,25,1.0,25.0,False,
39822620002,J2597,Inj desmopressin acetate,Desmopressin Acetate,"XGen Pharmaceuticals DJB, Inc.",1 MCG,1.0,10,4.0,40.0,False,
39822625001,J2597,Inj desmopressin acetate,Desmopressin Acetate,"XGen Pharmaceuticals DJB, Inc.",1 MCG,10.0,1,40.0,40.0,False,
42023010701,J0770,Colistimethate sodium inj,Colistimethate Sodium,"Endo USA, Inc.",UP TO 150 MG,1.0,1,1.0,1.0,False,
42023011001,J1380,Estradiol valerate 10 mg inj,Delestrogen,"Endo USA, Inc.",10 MG,5.0,1,5.0,5.0,False,
42023011101,J1380,Estradiol valerate 10 mg inj,Delestrogen,"Endo USA, Inc.",10 MG,5.0,1,10.0,10.0,False,
42023011925,J3250,Trimethobenzamide hcl inj,Tigan,"Endo USA, Inc.",200 MG,2.0,25,1.0,25.0,False,
42023012901,J2680,Fluphenazine decanoate 25 mg,Fluphenazine Decanoate,"Endo USA, Inc.",25 MG,5.0,1,5.0,5.0,False,
42023012989,J2680,Fluphenazine decanoate 25 mg,Fluphenazine Decanoate,"Endo USA, Inc.",25 MG,5.0,1,5.0,5.0,False,
42023013106,J0770,Colistimethate sodium inj,Colistimethate Sodium,"Endo USA, Inc.",UP TO 150 MG,1.0,6,1.0,6.0,False,
42023015925,J0169,Inj epinephrine (adrenalin),Adrenalin,"Endo USA, Inc.",0.1 MG,1.0,25,10.0,250.0,False,
42023016410,J2598,"Inj, vasopressin, 1 unit",Vasostrict,"Endo USA, Inc.",1 UNIT,1.0,10,20.0,200.0,False,
42023016425,J2598,"Inj, vasopressin, 1 unit",Vasostrict,"Endo USA, Inc.",1 UNIT,1.0,25,20.0,500.0,False,
42023016483,J2598,"Inj, vasopressin, 1 unit",Vasostrict,"Endo USA, Inc.",1 UNIT,1.0,25,20.0,500.0,False,
42023016801,J0165,Inj epinephrine nos 0.1 mg,Epinephrine HCl,"Endo USA, Inc.",0.1 MG,30.0,1,300.0,300.0,False,
42023016889,J0165,Inj epinephrine nos 0.1 mg,Epinephrine HCl,"Endo USA, Inc.",0.1 MG,30.0,1,300.0,300.0,False,
42023016899,J0165,Inj epinephrine nos 0.1 mg,Epinephrine HCl,"Endo USA, Inc.",0.1 MG,30.0,1,300.0,300.0,False,
42023017204,J7519,Inj. mycophenolate mofetil,Mycophenolate Mofetil IV,"Endo USA, Inc.",10 MG,1.0,4,50.0,200.0,False,
42023017325,J1570,Ganciclovir sodium injection,Ganciclovir,"Endo USA, Inc.",500 MG,1.0,25,1.0,25.0,False,
42023017905,J0592,Buprenorphine hydrochloride,Buprenorphine HCl,"Endo USA, Inc.",0.1 MG,1.0,5,3.0,15.0,False,
42023018201,J0883,Argatroban nonesrd use 1mg,Argatroban,"Endo USA, Inc.",1 MG,2.5,1,250.0,250.0,True,J0883|J0884
42023018289,J0883,Argatroban nonesrd use 1mg,Argatroban,"Endo USA, Inc.",1 MG,2.5,1,250.0,250.0,True,J0883|J0884
42023019001,J2598,"Inj, vasopressin, 1 unit",Vasostrict,"Endo USA, Inc.",1 UNIT,10.0,1,200.0,200.0,False,
42023020101,J0650,"Inj, levothyroxine nos 10mcg",Levothyroxine Sodium,"Endo USA, Inc.",10 MCG,1.0,1,10.0,10.0,False,
42023020201,J0650,"Inj, levothyroxine nos 10mcg",Levothyroxine Sodium,"Endo USA, Inc.",10 MCG,1.0,1,20.0,20.0,False,
42023020301,J0650,"Inj, levothyroxine nos 10mcg",Levothyroxine Sodium,"Endo USA, Inc.",10 MCG,1.0,1,50.0,50.0,False,
42023020601,J3285,Treprostinil injection,Treprostinil Injection,"Endo USA, Inc.",1 MG,20.0,1,20.0,20.0,False,
42023020701,J3285,Treprostinil injection,Treprostinil Injection,"Endo USA, Inc.",1 MG,20.0,1,50.0,50.0,False,
42023020801,J3285,Treprostinil injection,Treprostinil Injection,"Endo USA, Inc.",1 MG,20.0,1,100.0,100.0,False,
42023020901,J3285,Treprostinil injection,Treprostinil Injection,"Endo USA, Inc.",1 MG,20.0,1,200.0,200.0,False,
42023021910,J2598,"Inj, vasopressin, 1 unit",Vasostrict,"Endo USA, Inc.",1 UNIT,100.0,10,40.0,400.0,False,
42023022110,J1335,Ertapenem injection,Ertapenem,"Endo USA, Inc.",500 MG,1.0,10,2.0,20.0,False,
42023022185,J1335,Ertapenem injection,Ertapenem,"Endo USA, Inc.",500 MG,1.0,10,2.0,20.0,False,
42023022401,J2312,"Inj naloxone hcl nos, 0.01mg",Naloxone HCl,"Endo USA, Inc.",0.01 MG,2.0,1,200.0,200.0,False,
42023022910,J2247,"Inj, micafungin (par pharm)",Micafungin ,"Endo USA, Inc.",1 MG,1.0,10,50.0,500.0,False,
42023023010,J2247,"Inj, micafungin (par pharm)",Micafungin ,"Endo USA, Inc.",1 MG,1.0,10,100.0,1000.0,False,
42023023710,J2598,"Inj, vasopressin, 1 unit",Vasostrict,"Endo USA, Inc.",1 UNIT,100.0,10,20.0,200.0,False,
42023023801,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Endo USA, Inc.",1 MG,5.0,1,200.0,200.0,False,
42023023901,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Endo USA, Inc.",1 MG,10.0,1,400.0,400.0,False,
42023024001,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Endo USA, Inc.",1 MG,5.0,1,400.0,400.0,False,
42023024410,J1271,Inj doxycycline hyclate 1 mg,Doxycycline Hyclate,"Endo USA, Inc.",1 MG,1.0,10,100.0,1000.0,False,
42023031510,J0163,Epinephrine in nacl (endo),Adrenalin,"Endo USA, Inc.",0.1 MG,250.0,10,40.0,400.0,False,
42023050010,J0163,Epinephrine in nacl (endo),Adrenalin,"Endo USA, Inc.",0.1 MG,250.0,10,80.0,800.0,False,
42023062210,J0582,Bivalirudin (endo) 1 mg,Bivalirudin,"Endo USA, Inc.",1 MG,50.0,10,250.0,2500.0,False,
42227008301,J0598,"C-1 esterase, cinryze",Cinryze,"Takeda Pharmaceuticals America, Inc.",10 UNITS,1.0,1,50.0,50.0,False,
42358029501,J1809,"Inj, fosdenopterin, 0.1mg",Nulibry,"Sentynl Therapeutics, Inc.",0.1 MG,1.0,1,95.0,95.0,False,
42367052125,J9036,Inj. belrapzo/bendamustine,Belrapzo,"Eagle Pharmaceuticals, Inc.",1 MG,4.0,1,100.0,100.0,False,
42367053133,J9304,"Inj. pemetrexed, 10 mg",Pemfexy,"Eagle Pharmaceuticals, Inc.",10 MG,20.0,1,50.0,50.0,False,
42494041503,J2560,Phenobarbital sodium inj,Phenobarbital Sodium,"Cameron Pharmaceuticals, LLC",120 MG,1.0,3,0.54,2.0,False,
42494041525,J2560,Phenobarbital sodium inj,Phenobarbital Sodium,"Cameron Pharmaceuticals, LLC",120 MG,1.0,25,0.54,14.0,False,
42494041603,J2560,Phenobarbital sodium inj,Phenobarbital Sodium,"Cameron Pharmaceuticals, LLC",120 MG,1.0,3,1.08,4.0,False,
42494041625,J2560,Phenobarbital sodium inj,Phenobarbital Sodium,"Cameron Pharmaceuticals, LLC",120 MG,1.0,25,1.08,27.0,False,
42494044125,J2560,Phenobarbital sodium inj,Phenobarbital Sodium,"Cameron Pharmaceuticals, LLC",120 MG,1.0,25,0.54,14.0,False,
42494044225,J2560,Phenobarbital sodium inj,Phenobarbital Sodium,"Cameron Pharmaceuticals, LLC",120 MG,1.0,25,1.08,27.0,False,
42658000801,J9120,Dactinomycin injection,Dactinomycin,"Hisun Pharmaceuticals USA, Inc",0.5 MG,1.0,1,1.0,1.0,False,
42658001001,J9065,Inj cladribine per 1 mg,Cladribine,"Hisun Pharmaceuticals USA, Inc",1 MG,10.0,1,10.0,10.0,False,
42658001091,J9065,Inj cladribine per 1 mg,Cladribine,"Hisun Pharmaceuticals USA, Inc",1 MG,10.0,1,10.0,10.0,False,
42658001901,J9150,Daunorubicin injection,Daunorubicin Hcl,"Hisun Pharmaceuticals USA, Inc",10 MG,10.0,1,5.0,5.0,False,
42658002101,J9150,Daunorubicin injection,Daunorubicin HCl,"Hisun Pharmaceuticals USA, Inc",10 MG,4.0,1,2.0,2.0,False,
42658002102,J9150,Daunorubicin injection,Daunorubicin HCl,"Hisun Pharmaceuticals USA, Inc",10 MG,4.0,10,2.0,20.0,False,
42658002191,J9150,Daunorubicin injection,Daunorubicin HCl,"Hisun Pharmaceuticals USA, Inc",10 MG,4.0,1,2.0,2.0,False,
42658002192,J9150,Daunorubicin injection,Daunorubicin HCl,"Hisun Pharmaceuticals USA, Inc",10 MG,4.0,10,2.0,20.0,False,
42747010201,J0584,"Injection, burosumab-twza 1m",Crysvita,"Kyowa Kirin, Inc.",1 MG,1.0,1,10.0,10.0,False,
42747020301,J0584,"Injection, burosumab-twza 1m",Crysvita,"Kyowa Kirin, Inc.",1 MG,1.0,1,20.0,20.0,False,
42747030401,J0584,"Injection, burosumab-twza 1m",Crysvita,"Kyowa Kirin, Inc.",1 MG,1.0,1,30.0,30.0,False,
42747076101,J9204,"Inj mogamulizumab-kpkc, 1 mg",Poteligeo,"Kyowa Kirin, Inc.",1 MG,5.0,1,20.0,20.0,False,
42858009435,J7606,"Formoterol fumarate, inh",Formoterol Fumarate,Rhodes Pharmaceuticals,20 MCG,2.0,30,1.0,30.0,False,
42858009462,J7606,"Formoterol fumarate, inh",Formoterol Fumarate,Rhodes Pharmaceuticals,20 MCG,2.0,60,1.0,60.0,False,
43066000101,J9171,Docetaxel injection,Docetaxel,Baxter Healthcare Corporation,1 MG,2.0,1,20.0,20.0,False,
43066000601,J9171,Docetaxel injection,Docetaxel,Baxter Healthcare Corporation,1 MG,8.0,1,80.0,80.0,False,
43066000910,J2404,"Inj, nicardipine 0.1 mg",Nicardipine ,Baxter Healthcare Corporation,0.1 MG,200.0,10,200.0,2000.0,False,
43066001001,J9171,Docetaxel injection,Docetaxel,Baxter Healthcare Corporation,1 MG,16.0,1,160.0,160.0,False,
43066001510,J2795,Ropivacaine hcl injection,Ropivacaine,Baxter Healthcare Corporation,1 MG,20.0,10,40.0,400.0,False,
43066001910,J2795,Ropivacaine hcl injection,Ropivacaine,Baxter Healthcare Corporation,1 MG,20.0,10,100.0,1000.0,False,
43066002310,J2795,Ropivacaine hcl injection,Ropivacaine,Baxter Healthcare Corporation,1 MG,30.0,10,150.0,1500.0,False,
43066002610,J2404,"Inj, nicardipine 0.1 mg",Nicardipine ,Baxter Healthcare Corporation,0.1 MG,200.0,10,200.0,2000.0,False,
43066002710,J2795,Ropivacaine hcl injection,Ropivacaine,Baxter Healthcare Corporation,1 MG,20.0,10,200.0,2000.0,False,
43066002810,J2404,"Inj, nicardipine 0.1 mg",Nicardipine ,Baxter Healthcare Corporation,0.1 MG,200.0,10,400.0,4000.0,False,
43066008910,J1455,Foscarnet sodium injection,Foscarnet Sodium,Baxter Healthcare Corporation,1000 MG,250.0,10,6.0,60.0,False,
43066009025,J0780,Prochlorperazine injection,Prochlorperazine Edisylate,Baxter Healthcare Corporation,10 MG,2.0,25,1.0,25.0,False,
43066015010,J0283,"Inj, amiodarone (nexterone)",Nexterone,Baxter Healthcare Corporation,30 MG,100.0,1,5.0,5.0,False,
43066015210,J2795,Ropivacaine hcl injection,Ropivacaine,Baxter Healthcare Corporation,1 MG,100.0,10,200.0,2000.0,False,
43066015410,J2795,Ropivacaine hcl injection,Ropivacaine,Baxter Healthcare Corporation,1 MG,200.0,10,400.0,4000.0,False,
43066036020,J0283,"Inj, amiodarone (nexterone)",Nexterone,Baxter Healthcare Corporation,30 MG,200.0,1,12.0,12.0,False,
43066099324,J0736,"Inj, clindamycin phosp 300mg",Clindamycin Phosphate,Baxter Healthcare Corporation,300 MG,50.0,24,2.0,48.0,False,
43066099524,J0736,"Inj, clindamycin phosp 300mg",Clindamycin Phosphate,Baxter Healthcare Corporation,300 MG,50.0,24,3.0,72.0,False,
43598005025,J3411,Thiamine hcl 100 mg,Thiamine HCl,Dr. Reddy's Laboratories Inc.,100 MG,2.0,25,2.0,50.0,False,
43598005311,J2597,Inj desmopressin acetate,Desmopressin Acetate,Dr. Reddy's Laboratories Inc.,1 MCG,10.0,1,40.0,40.0,False,
43598006158,J3486,Ziprasidone mesylate,Ziprasidone Mesylate,Dr. Reddy's Laboratories Inc.,10 MG,1.0,10,2.0,20.0,False,
43598010610,J3360,Diazepam injection,Diazepam,Dr. Reddy's Laboratories Inc.,5 MG,2.0,10,2.0,20.0,False,
43598012725,J2919,"Inj, methylpred sod succ 5mg",Methylprednisolone Sodium Succ,Dr. Reddy's Laboratories Inc.,5 MG,1.0,25,8.0,200.0,False,
43598012811,J2919,"Inj, methylpred sod succ 5mg",Methylprednisolone Sodium Succ,Dr. Reddy's Laboratories Inc.,5 MG,1.0,1,100.0,100.0,False,
43598012925,J2919,"Inj, methylpred sod succ 5mg",Methylprednisolone Sodium Succ,Dr. Reddy's Laboratories Inc.,5 MG,1.0,25,25.0,625.0,False,
43598013074,J2919,"Inj, methylpred sod succ 5mg",Methylprednisolone Sodium Succ,Dr. Reddy's Laboratories Inc.,5 MG,1.0,1,200.0,200.0,False,
43598014025,J3230,Chlorpromazine hcl injection,Chlorpromazine Hcl,Dr. Reddy's Laboratories Inc.,50 MG,1.0,25,0.5,13.0,False,
43598014125,J3230,Chlorpromazine hcl injection,Chlorpromazine Hcl,Dr. Reddy's Laboratories Inc.,50 MG,2.0,25,1.0,25.0,False,
43598014206,J9261,Nelarabine injection,Nelarabine,Dr. Reddy's Laboratories Inc.,50 MG,50.0,6,5.0,30.0,False,
43598014211,J9261,Nelarabine injection,Nelarabine,Dr. Reddy's Laboratories Inc.,50 MG,50.0,1,5.0,5.0,False,
43598014362,J9025,Azacitidine injection,Azacitidine,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,100.0,100.0,False,
43598017111,J9342,Inj thiotepa nos 1 mg,Thiotepa,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,100.0,100.0,False,
43598017215,J2372,"Inj, biorphen, 20 micrograms",Biorphen,Dr. Reddy's Laboratories Inc.,20 MCG,5.0,10,25.0,250.0,False,
43598017225,J2372,"Inj, biorphen, 20 micrograms",Biorphen,"Dr Reddy's Laboratories, Inc.",20 MCG,5.0,1,25.0,25.0,False,
43598023311,J3489,Zoledronic acid 1mg,Zoledronic Acid,Dr. Reddy's Laboratories Inc.,1 MG,5.0,1,4.0,4.0,False,
43598026202,J9395,"Injection, fulvestrant",Fulvestrant,Dr. Reddy's Laboratories Inc.,25 MG,5.0,2,10.0,20.0,False,
43598026223,J9395,"Injection, fulvestrant",Fulvestrant,"Dr Reddy's Laboratories, Inc.",25 MG,5.0,2,10.0,20.0,False,
43598026525,J2704,"Inj, propofol, 10 mg",Propofol,Dr. Reddy's Laboratories Inc.,10 MG,20.0,25,20.0,500.0,False,
43598026558,J2704,"Inj, propofol, 10 mg",Propofol,Dr. Reddy's Laboratories Inc.,10 MG,20.0,10,20.0,200.0,False,
43598028335,Q2050,Doxorubicin inj 10mg,"Doxorubicin HCl, Liposomal",Dr. Reddy's Laboratories Inc.,10 MG,10.0,1,2.0,2.0,False,
43598030562,J9025,Azacitidine injection,Azacitidine,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,100.0,100.0,False,
43598030823,J2562,Plerixafor injection,Plerixafor,Dr. Reddy's Laboratories Inc.,1 MG,1.2,1,24.0,24.0,False,
43598030920,J9027,Clofarabine injection,Clofarabine,"Dr Reddy's Laboratories, Inc.",1 MG,20.0,1,20.0,20.0,False,
43598037074,J9305,Inj. pemetrexed nos 10mg,Pemetrexed,Dr. Reddy's Laboratories Inc.,10 MG,1.0,1,100.0,100.0,False,
43598038662,J9305,Inj. pemetrexed nos 10mg,Pemetrexed,Dr. Reddy's Laboratories Inc.,10 MG,1.0,1,10.0,10.0,False,
43598038711,J9305,Inj. pemetrexed nos 10mg,Pemetrexed,Dr. Reddy's Laboratories Inc.,10 MG,1.0,1,50.0,50.0,False,
43598039248,J9245,Inj melpha hydroch nos 50 mg,Melphalan,Dr. Reddy's Laboratories Inc.,50 MG,1.0,1,1.0,1.0,False,
43598040516,J3430,Vitamin k phytonadione inj,Phytonadione,Dr. Reddy's Laboratories Inc.,1 MG,1.0,25,10.0,250.0,False,
43598041311,J0878,Daptomycin injection,Daptomycin,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,500.0,500.0,False,
43598042660,J9041,"Injection, bortezomib, 0.1mg",Bortezomib,Dr. Reddy's Laboratories Inc.,0.1 MG,1.0,1,35.0,35.0,False,
43598042737,J0894,Decitabine injection,Decitabine,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,50.0,50.0,False,
43598046562,J9025,Azacitidine injection,Azacitidine,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,100.0,100.0,False,
43598047611,J0878,Daptomycin injection,Daptomycin,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,350.0,350.0,False,
43598054125,Q2050,Doxorubicin inj 10mg,"Doxorubicin HCl, Liposomal",Dr. Reddy's Laboratories Inc.,10 MG,25.0,1,5.0,5.0,False,
43598054821,J2704,"Inj, propofol, 10 mg",Propofol,Dr. Reddy's Laboratories Inc.,10 MG,50.0,20,50.0,1000.0,False,
43598054910,J2704,"Inj, propofol, 10 mg",Propofol,Dr. Reddy's Laboratories Inc.,10 MG,100.0,10,100.0,1000.0,False,
43598060556,J7682,Tobramycin non-comp unit,Tobramycin inhalation,Dr. Reddy's Laboratories Inc.,300 MG,5.0,56,1.0,56.0,False,
43598060558,J7682,Tobramycin non-comp unit,Tobramycin inhalation,Dr. Reddy's Laboratories Inc.,300 MG,5.0,56,1.0,56.0,False,
43598060602,J1652,Fondaparinux sodium,Fondaparinux Sodium,Dr. Reddy's Laboratories Inc.,0.5 MG,0.8,2,20.0,40.0,False,
43598061611,J2785,Regadenoson injection,Regadenoson,Dr. Reddy's Laboratories Inc.,0.1 MG,5.0,1,4.0,4.0,False,
43598062857,J9050,Carmustine injection,Carmustine,Dr. Reddy's Laboratories Inc.,100 MG,1.0,1,1.0,1.0,False,
43598063510,J1953,Levetiracetam injection,Levetiracetam,Dr. Reddy's Laboratories Inc.,10 MG,100.0,10,50.0,500.0,False,
43598063610,J1953,Levetiracetam injection,Levetiracetam,Dr. Reddy's Laboratories Inc.,10 MG,100.0,10,100.0,1000.0,False,
43598063710,J1953,Levetiracetam injection,Levetiracetam,Dr. Reddy's Laboratories Inc.,10 MG,100.0,10,150.0,1500.0,False,
43598064611,J3285,Treprostinil injection,Treprostinil Injection,Dr. Reddy's Laboratories Inc.,1 MG,20.0,1,50.0,50.0,False,
43598064711,J3285,Treprostinil injection,Treprostinil Injection,Dr. Reddy's Laboratories Inc.,1 MG,20.0,1,100.0,100.0,False,
43598064811,J3285,Treprostinil injection,Treprostinil Injection,Dr. Reddy's Laboratories Inc.,1 MG,20.0,1,200.0,200.0,False,
43598064911,J3285,Treprostinil injection,Treprostinil Injection,Dr. Reddy's Laboratories Inc.,1 MG,20.0,1,20.0,20.0,False,
43598065011,J9342,Inj thiotepa nos 1 mg,Thiotepa,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,15.0,15.0,False,
43598068235,Q2050,Doxorubicin inj 10mg,"Doxorubicin HCl, Liposomal",Dr. Reddy's Laboratories Inc.,10 MG,10.0,1,2.0,2.0,False,
43598068325,Q2050,Doxorubicin inj 10mg,"Doxorubicin HCl, Liposomal",Dr. Reddy's Laboratories Inc.,10 MG,25.0,1,5.0,5.0,False,
43598075010,J2312,"Inj naloxone hcl nos, 0.01mg",Naloxone HCl,Dr. Reddy's Laboratories Inc.,0.01 MG,2.0,10,200.0,2000.0,False,
43598075058,J2312,"Inj naloxone hcl nos, 0.01mg",Naloxone HCl,Dr. Reddy's Laboratories Inc.,0.01 MG,2.0,10,200.0,2000.0,False,
43598075510,J1953,Levetiracetam injection,Levetiracetam,Dr. Reddy's Laboratories Inc.,10 MG,100.0,10,50.0,500.0,False,
43598075710,J1953,Levetiracetam injection,Levetiracetam,Dr. Reddy's Laboratories Inc.,10 MG,100.0,10,100.0,1000.0,False,
43598075910,J1953,Levetiracetam injection,Levetiracetam,Dr. Reddy's Laboratories Inc.,10 MG,100.0,10,150.0,1500.0,False,
43598077730,J7605,Arformoterol non-comp unit,Arformoterol Tartrate,Dr. Reddy's Laboratories Inc.,15 MCG,2.0,30,1.0,30.0,False,
43598077760,J7605,Arformoterol non-comp unit,Arformoterol Tartrate,Dr. Reddy's Laboratories Inc.,15 MCG,2.0,60,1.0,60.0,False,
43598077830,J7606,"Formoterol fumarate, inh",Formoterol Fumarate,Dr. Reddy's Laboratories Inc.,20 MCG,2.0,30,1.0,30.0,False,
43598077860,J7606,"Formoterol fumarate, inh",Formoterol Fumarate,Dr. Reddy's Laboratories Inc.,20 MCG,2.0,60,1.0,60.0,False,
43598083936,J2800,Methocarbamol injection,Methocarbamol,Dr. Reddy's Laboratories Inc.,10 ML,10.0,10,1.0,10.0,False,
43598084858,J3486,Ziprasidone mesylate,Ziprasidone Mesylate,Dr. Reddy's Laboratories Inc.,10 MG,1.0,10,2.0,20.0,False,
43598085050,J1270,"Injection, doxercalciferol",Doxercalciferol,Dr. Reddy's Laboratories Inc.,1 MCG,2.0,50,4.0,200.0,False,
43598085911,J1453,Fosaprepitant injection,Fosaprepitant,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,150.0,150.0,False,
43598090158,J1335,Ertapenem injection,Ertapenem,Dr. Reddy's Laboratories Inc.,500 MG,1.0,10,2.0,20.0,False,
43598091406,J2598,"Inj, vasopressin, 1 unit",Vasopressin,"Dr Reddy's Laboratories, Inc.",1 UNIT,1.0,25,20.0,500.0,False,
43598091425,J2598,"Inj, vasopressin, 1 unit",Vasopressin,"Dr Reddy's Laboratories, Inc.",1 UNIT,1.0,25,20.0,500.0,False,
43598093109,J2597,Inj desmopressin acetate,Desmopressin Acetate,Dr. Reddy's Laboratories Inc.,1 MCG,1.0,10,4.0,40.0,False,
43598094811,J1453,Fosaprepitant injection,Fosaprepitant,Dr. Reddy's Laboratories Inc.,1 MG,1.0,1,150.0,150.0,False,
44087353501,J9023,"Injection, avelumab, 10 mg",Bavencio,"EMD Serono, Inc.",10 MG,10.0,1,20.0,20.0,False,
44206030001,J2791,Rhophylac injection,Rhophylac,CSL Behring L.L.C.,100 IU,2.0,1,15.0,15.0,False,
44206030010,J2791,Rhophylac injection,Rhophylac,CSL Behring L.L.C.,100 IU,2.0,10,15.0,150.0,False,
44206043605,J1459,Inj ivig privigen 500 mg,Privigen,CSL Behring L.L.C.,500 MG,50.0,1,10.0,10.0,False,
44206043710,J1459,Inj ivig privigen 500 mg,Privigen,CSL Behring L.L.C.,500 MG,110.0,1,20.0,20.0,False,
44206043820,J1459,Inj ivig privigen 500 mg,Privigen,CSL Behring L.L.C.,500 MG,200.0,1,40.0,40.0,False,
44206043940,J1459,Inj ivig privigen 500 mg,Privigen,CSL Behring L.L.C.,500 MG,400.0,1,80.0,80.0,False,
44206045101,J1559,Hizentra injection,Hizentra,CSL Behring L.L.C.,100 MG,5.0,1,10.0,10.0,False,
